Wavelength (nm), scalar, vector, tensor
1108.4,190.2101669455668,-1.4769102098810654,1.5060655770306812
1108.5,190.2044491987843,-1.4767301643122501,1.5059855642109088
1108.6,190.19873335888528,-1.4765502933858066,1.5059056210244413
1108.7,190.19301942476258,-1.4763705975709494,1.5058257476234713
1108.8,190.18730739531082,-1.4761910773400622,1.5057459441613474
1108.9,190.18159726942173,-1.4760117331687705,1.5056662107923768
1109.0,190.17588904598892,-1.4758325655359037,1.5055865476719954
1109.1,190.170182723904,-1.475653574923559,1.5055069549566498
1109.2,190.16447830205846,-1.475474761817104,1.505427432803953
1109.3,190.15877577934342,-1.475296126705243,1.5053479813724893
1109.4,190.1530751546501,-1.475117670080002,1.5052686008220388
1109.5,190.1473764268686,-1.4749393924367449,1.505189291313409
1109.6,190.14167959488802,-1.4747612942742379,1.5051100530085924
1109.7,190.1359846575985,-1.4745833760946698,1.505030886070669
1109.8,190.1302916138875,-1.4744056384036646,1.5049517906637964
1109.9,190.12460046264437,-1.4742280817102735,1.504872766953334
1110.0,190.11891120275578,-1.4740507065270492,1.5047938151058269
1110.1,190.11322383310932,-1.4738735133700813,1.504714935288876
1110.2,190.10753835259146,-1.4736965027589837,1.5046361276712694
1110.3,190.10185476008778,-1.4735196752169597,1.5045573924230724
1110.4,190.09617305448373,-1.4733430312708176,1.5044787297154127
1110.5,190.09049323466436,-1.4731665714509026,1.504400139720619
1110.6,190.08481529951322,-1.4729902962913455,1.5043216226123328
1110.7,190.0791392479145,-1.4728142063298701,1.5042431785653154
1110.8,190.07346507875093,-1.4726383021079532,1.5041648077555896
1110.9,190.06779279090483,-1.4724625841707717,1.504086510360339
1111.0,190.06212238325796,-1.4722870530673504,1.5040082865581395
1111.1,190.05645385469117,-1.4721117093503662,1.50393013652861
1111.2,190.0507872040845,-1.4719365535764852,1.503852060452825
1111.3,190.04512243031837,-1.4717615863061135,1.5037740585130226
1111.4,190.0394595322714,-1.4715868081036796,1.503696130892743
1111.5,190.03379850882163,-1.471412219537366,1.5036182777768818
1111.6,190.02813935884723,-1.4712378211793833,1.5035404993515105
1111.7,190.02248208122475,-1.4710636136059592,1.5034627958041584
1111.8,190.01682667483064,-1.4708895973973155,1.5033851673235683
1111.9,190.01117313854002,-1.4707157731376939,1.5033076140998651
1112.0,190.00552147122787,-1.4705421414154307,1.503230136324545
1112.1,189.99987167176818,-1.4703687028229453,1.5031527341903868
1112.2,189.99422373903406,-1.4701954579568532,1.50307540789161
1112.3,189.98857767189736,-1.4700224074178594,1.502998157623792
1112.4,189.98293346923032,-1.4698495518110484,1.5029209835838784
1112.5,189.97729112990348,-1.4696768917455134,1.5028438859702054
1112.6,189.97165065278705,-1.469504427834819,1.5027668649826191
1112.7,189.96601203674956,-1.4693321606967447,1.502689920822242
1112.8,189.96037528066006,-1.469160090953481,1.5026130536918034
1112.9,189.95474038338557,-1.4689882192315251,1.502536263795301
1113.0,189.94910734379275,-1.4688165461618243,1.5024595513383132
1113.1,189.94347616074737,-1.4686450723798106,1.5023829165279108
1113.2,189.93784683311424,-1.468473798525364,1.5023063595725221
1113.3,189.932219359757,-1.468302725242934,1.5022298806821999
1113.4,189.92659373953907,-1.4681318531814818,1.5021534800684242
1113.5,189.9209699713222,-1.4679611829946415,1.502077157944271
1113.6,189.91534805396742,-1.467790715340581,1.502000914524265
1113.7,189.90972798633516,-1.467620450882266,1.5019247500245398
1113.8,189.90410976728438,-1.467450390287323,1.5018486646627998
1113.9,189.89849339567346,-1.4672805342280526,1.5017726586582458
1114.0,189.8928788703595,-1.4671108833816953,1.5016967322317658
1114.1,189.88726619019872,-1.4669414384302597,1.5016208856057827
1114.2,189.88165535404625,-1.466772200060612,1.501545119004319
1114.3,189.87604636075608,-1.4666031689645407,1.5014694326530984
1114.4,189.8704392091816,-1.4664343458388178,1.5013938267794034
1114.5,189.86483389817465,-1.4662657313851493,1.5013183016122391
1114.6,189.85923042658598,-1.4660973263103851,1.5012428573822323
1114.7,189.85362879326559,-1.465929131326306,1.5011674943217488
1114.8,189.8480289970623,-1.4657611471500311,1.5010922126647621
1114.9,189.8424310368231,-1.465593374503634,1.501017012647047
1115.0,189.83683491139539,-1.4654258141145065,1.500941894506045
1115.1,189.83124061962363,-1.4652584667152604,1.5008668584809768
1115.2,189.82564816035224,-1.465091333043815,1.500791904812774
1115.3,189.82005753242427,-1.464924413843475,1.50071703374423
1115.4,189.8144687346812,-1.4647577098628526,1.500642245519783
1115.5,189.80888176596363,-1.4645912218560793,1.5005675403858403
1115.6,189.80329662511068,-1.464424950582723,1.500492918590501
1115.7,189.7977133109604,-1.4642588968078696,1.5004183803837239
1115.8,189.79213182234957,-1.4640930613022416,1.5003439260173588
1115.9,189.78655215811398,-1.4639274448420705,1.5002695557450716
1116.0,189.780974317087,-1.4637620482093803,1.5001952698224468
1116.1,189.77539829810195,-1.4635968721918875,1.5001210685069049
1116.2,189.7698240999906,-1.4634319175829746,1.5000469520578639
1116.3,189.76425172158253,-1.4632671851820116,1.4999729207366497
1116.4,189.75868116170665,-1.463102675794065,1.4998989748064837
1116.5,189.75311241919053,-1.4629383902303317,1.4998251145326256
1116.6,189.74754549286007,-1.4627743293077704,1.4997513401822409
1116.7,189.74198038153995,-1.4626104938494775,1.499677652024568
1116.8,189.73641708405262,-1.4624468846846024,1.4996040503308095
1116.9,189.7308555992206,-1.4622835026484338,1.4995305353741881
1117.0,189.72529592586378,-1.4621203485824468,1.4994571074300633
1117.1,189.7197380628003,-1.4619574233343369,1.4993837667758187
1117.2,189.7141820088479,-1.4617947277580854,1.4993105136908633
1117.3,189.70862776282226,-1.4616322627140543,1.4992373484568358
1117.4,189.7030753235372,-1.4614700290690057,1.4991642713573885
1117.5,189.69752468980508,-1.461308027696127,1.499091282678401
1117.6,189.69197586043728,-1.4611462594751907,1.4990183827078978
1117.7,189.68642883424252,-1.4609847252924542,1.4989455717360411
1117.8,189.68088361002856,-1.4608234260408854,1.4988728500552604
1117.9,189.67534018660183,-1.4606623626201,1.4988002179601585
1118.0,189.66979856276632,-1.4605015359365363,1.4987276757475967
1118.1,189.66425873732467,-1.4603409469033082,1.4986552237167239
1118.2,189.65872070907795,-1.460180596440604,1.498582862168955
1118.3,189.6531844768253,-1.4600204854753331,1.4985105914080077
1118.4,189.64765003936395,-1.4598606149416078,1.4984384117399046
1118.5,189.64211739548978,-1.4597009857804581,1.4983663234730995
1118.6,189.63658654399651,-1.4595415989400613,1.4982943269182694
1118.7,189.6310574836761,-1.459382455375851,1.4982224223885756
1118.8,189.6255302133189,-1.4592235560504978,1.4981506101996303
1118.9,189.6200047317132,-1.459064901933888,1.4980788906693925
1119.0,189.61448103764528,-1.4589064940034742,1.4980072641183289
1119.1,189.60895912989966,-1.4587483332440387,1.497935730869343
1119.2,189.60343900725906,-1.4585904206478806,1.497864291247878
1119.3,189.5979206685038,-1.4584327572150224,1.4977929455818924
1119.4,189.59240411241302,-1.4582753439529808,1.497721694201854
1119.5,189.58688933776247,-1.4581181818771094,1.4976505374408409
1119.6,189.58137634332758,-1.4579612720105393,1.4975794756345562
1119.7,189.57586512788055,-1.457804615384253,1.4975085091212474
1119.8,189.570355690192,-1.457648213037263,1.497437638241818
1119.9,189.56484802902975,-1.4574920660165083,1.497366863339927
1120.0,189.5593421431604,-1.45733617537709,1.4972961847618342
1120.1,189.55383803134796,-1.4571805421822361,1.4972256028564839
1120.2,189.54833569235421,-1.4570251675034203,1.4971551179756755
1120.3,189.5428351249388,-1.45687005242048,1.4970847304739274
1120.4,189.53733632785955,-1.4567151980216515,1.497014440708535
1120.5,189.53183929987077,-1.4565606054036904,1.4969442490396447
1120.6,189.52634403972624,-1.4564062756717762,1.4968741558302268
1120.7,189.5208505461757,-1.456252209939866,1.4968041614461178
1120.8,189.51535881796786,-1.4560984093305718,1.4967342662560799
1120.9,189.50986885384813,-1.4559448749753408,1.4966644706318144
1121.0,189.5043806525607,-1.4557916080145359,1.4965947749479416
1121.1,189.49889421284573,-1.4556386095974054,1.496525179582064
1121.2,189.49340953344236,-1.4554858808823263,1.4964556849148902
1121.3,189.4879266130862,-1.455333423036829,1.4963862913300563
1121.4,189.48244545051062,-1.455181237237642,1.496316999214352
1121.5,189.4769660444474,-1.4550293246707944,1.4962478089575681
1121.6,189.471488393624,-1.4548776865318274,1.4961787209527577
1121.7,189.46601249676706,-1.4547263240256076,1.496109735596005
1121.8,189.46053835259917,-1.454575238366813,1.4960408532867149
1121.9,189.45506595984122,-1.4544244307795988,1.4959720744274274
1122.0,189.44959531721042,-1.4542739024980493,1.495903399423942
1122.1,189.44412642342223,-1.4541236547659944,1.495834828685363
1122.2,189.43865927718878,-1.4539736888373442,1.4957663626241369
1122.3,189.4331938772199,-1.4538240059760572,1.4956980016560089
1122.4,189.42773022222153,-1.4536746074561409,1.4956297462001276
1122.5,189.42226831089837,-1.4535254945619962,1.4955615966790956
1122.6,189.4168081419503,-1.4533766685883693,1.495493553518869
1122.7,189.41134971407604,-1.4532281308403752,1.495425617148987
1122.8,189.40589302597004,-1.453079882633776,1.4953577880024698
1122.9,189.40043807632458,-1.452931925295011,1.4952900665158606
1123.0,189.39498486382877,-1.4527842601612673,1.495222453129324
1123.1,189.3895333871679,-1.4526368885805976,1.495154948286637
1123.2,189.384083645025,-1.4524898119120688,1.4950875524352483
1123.3,189.37863563607957,-1.4523430315258694,1.4950202660262866
1123.4,189.37318935900805,-1.4521965488033148,1.4949530895146064
1123.5,189.36774481248395,-1.452050365137138,1.494886023358844
1123.6,189.36230199517672,-1.4519044819314568,1.494819068021399
1123.7,189.35686090575328,-1.4517589006019127,1.494752223968599
1123.8,189.35142154287658,-1.4516136225759089,1.494685491670617
1123.9,189.34598390520677,-1.4514686492924946,1.4946188716015112
1124.0,189.34054799140017,-1.4513239822026855,1.4945523642393512
1124.1,189.33511380010972,-1.4511796227695033,1.4944859700661635
1124.2,189.32968132998542,-1.4510355724681725,1.4944196895680744
1124.3,189.32425057967274,-1.4508918327860723,1.4943535232352512
1124.4,189.31882154781428,-1.4507484052230473,1.4942874715619792
1124.5,189.31339423304868,-1.4506052912914547,1.494221535046763
1124.6,189.307968634011,-1.450462492516245,1.494155714192274
1124.7,189.30254474933264,-1.4503200104351481,1.4940900095053826
1124.8,189.29712257764155,-1.4501778465988326,1.4940244214974054
1124.9,189.29170211756085,-1.4500360025709687,1.4939589506838682
1125.0,189.28628336771118,-1.449894479928417,1.4938935975847583
1125.1,189.28086632670843,-1.4497532802613158,1.4938283627243616
1125.2,189.27545099316433,-1.4496124051732555,1.4937632466316828
1125.3,189.27003736568747,-1.4494718562813933,1.4936982498400189
1125.4,189.2646254428816,-1.4493316352165557,1.4936333728873405
1125.5,189.25921522334778,-1.4491917436235922,1.4935686163161819
1125.6,189.25380670568043,-1.449052183161193,1.4935039806738486
1125.7,189.2483998884721,-1.4489129555023044,1.493439466512209
1125.8,189.24299477031016,-1.4487740623340435,1.4933750743880148
1125.9,189.23759134977794,-1.4486355053581326,1.4933108048628088
1126.0,189.2321896254537,-1.4484972862908008,1.4932466585029405
1126.1,189.22678959591283,-1.4483594068630719,1.4931826358797275
1126.2,189.22139125972492,-1.4482218688208,1.4931187375694512
1126.3,189.21599461545588,-1.4480846739249864,1.4930549641533934
1126.4,189.2105996616662,-1.447947823951923,1.4929913162178894
1126.5,189.20520639691287,-1.447811320693111,1.4929277943544463
1126.6,189.19981481974727,-1.4476751659557328,1.4928643991597135
1126.7,189.1944249287168,-1.4475393615626615,1.4928011312356337
1126.8,189.18903672236354,-1.4474039093526108,1.4927379911893732
1126.9,189.18365019922507,-1.4472688111804235,1.4926749796334549
1127.0,189.17826535783422,-1.447134068917114,1.492612097185857
1127.1,189.17288219671843,-1.446999684450138,1.4925493444699984
1127.2,189.1675007144005,-1.4468656596834673,1.4924867221148395
1127.3,189.16212090939797,-1.4467319965379297,1.492424230754834
1127.4,189.1567427802237,-1.4465986969511626,1.4923618710302076
1127.5,189.15136632538483,-1.4464657628780417,1.49229964358676
1127.6,189.14599154338336,-1.4463331962907227,1.492237549076196
1127.7,189.14061843271637,-1.446200999178818,1.4921755881559726
1127.8,189.13524699187485,-1.4460691735496254,1.4921137614894027
1127.9,189.1298772193454,-1.4459377214283566,1.492052069745839
1128.0,189.12450911360816,-1.4458066448583442,1.4919905136005946
1128.1,189.11914267313804,-1.4456759459011195,1.4919290937351521
1128.2,189.11377789640446,-1.4455456266366384,1.4918678108370091
1128.3,189.10841478187103,-1.445415689163708,1.4918066656000457
1128.4,189.10305332799578,-1.4452861355999183,1.4917456587243427
1128.5,189.0976935332302,-1.4451569680819554,1.4916847909163953
1128.6,189.0923353960211,-1.445028188765806,1.4916240628890187
1128.7,189.08697891480776,-1.444899799827032,1.4915634753617106
1128.8,189.08162408802514,-1.4447718034608792,1.4915030290604343
1128.9,189.07627091410026,-1.4446442018826031,1.491442724717773
1129.0,189.07091939145556,-1.4445169973276164,1.4913825630731823
1129.1,189.06556951850595,-1.4443901920517928,1.4913225448727252
1129.2,189.06022129366073,-1.4442637883315104,1.4912626708695147
1129.3,189.05487471532243,-1.444137788464256,1.4912029418235198
1129.4,189.0495297818874,-1.4440121947684277,1.49114335850181
1129.5,189.044186491745,-1.4438870095838479,1.491083921678496
1129.6,189.038844843278,-1.4437622352719286,1.4910246321349716
1129.7,189.03350483486233,-1.4436378742159366,1.4909654906598588
1129.8,189.02816646486812,-1.4435139288212147,1.4909064980490914
1129.9,189.02282973165612,-1.4433904015154577,1.4908476551061651
1130.0,189.0174946335831,-1.4432672947489418,1.490788962642011
1130.1,189.01216116899673,-1.443144610994798,1.4907304214752262
1130.2,189.00682933623764,-1.4430223527493622,1.490672032432114
1130.3,189.00149913363998,-1.4429005225322549,1.4906137963467148
1130.4,188.99617055952982,-1.4427791228867917,1.4905557140610282
1130.5,188.99084361222629,-1.4426581563802008,1.4904977864250382
1130.6,188.98551829004072,-1.4425376256040168,1.4904400142967025
1130.7,188.98019459127676,-1.4424175331741462,1.4903823985421742
1130.8,188.9748725142301,-1.442297881731386,1.4903249400360037
1130.9,188.96955205718913,-1.4421786739415583,1.4902676396608892
1131.0,188.9642332184337,-1.442059912495819,1.49021049830812
1131.1,188.9589159962362,-1.4419416001110332,1.490153516877514
1131.2,188.9536003888606,-1.4418237395300015,1.490096696277496
1131.3,188.9482863945627,-1.4417063335218783,1.4900400374252978
1131.4,188.94297401158926,-1.441589384882322,1.4899835412469922
1131.5,188.93766323817997,-1.4414728964339192,1.4899272086776452
1131.6,188.93235407256452,-1.4413568710265239,1.4898710406613402
1131.7,188.92704651296506,-1.4412413115374598,1.4898150381514321
1131.8,188.92174055759412,-1.4411262208719537,1.489759202110413
1131.9,188.9164362046561,-1.4410116019635217,1.489703533510378
1132.0,188.9111334523457,-1.440897457774169,1.4896480333327942
1132.1,188.90583229884913,-1.4407837912947496,1.489592702568796
1132.2,188.90053274234236,-1.4406706055454988,1.4895375422192976
1132.3,188.89523478099338,-1.4405579035761324,1.4894825532950815
1132.4,188.88993841295948,-1.440445688466355,1.4894277368168234
1132.5,188.88464363638883,-1.4403339633262455,1.489373093815424
1132.6,188.8793504494202,-1.4402227312965226,1.4893186253319455
1132.7,188.87405885018205,-1.4401119955489987,1.4892643324178219
1132.8,188.86876883679312,-1.4400017592869652,1.489210216135003
1132.9,188.86348040736172,-1.439892025745515,1.4891562775559974
1133.0,188.85819355998643,-1.4397827981919873,1.489102517764097
1133.1,188.85290829275473,-1.4396740799263539,1.4890489378534417
1133.2,188.8476246037447,-1.4395658742816215,1.4889955389292227
1133.3,188.84234249102232,-1.4394581846242291,1.4889423221077034
1133.4,188.83706195264392,-1.4393510143545332,1.4888892885165343
1133.5,188.83178298665462,-1.439244366907051,1.4888364392947213
1133.6,188.8265055910884,-1.4391382457511652,1.488783775592854
1133.7,188.82122976396803,-1.4390326543913072,1.4887312985732641
1133.8,188.81595550330462,-1.4389275963675499,1.488679009410124
1133.9,188.81068280709843,-1.4388230752559916,1.4886269092896343
1134.0,188.8054116733373,-1.4387190946691557,1.4885749994101045
1134.1,188.80014209999828,-1.4386156582567007,1.4885232809822613
1134.2,188.7948740850451,-1.438512769705509,1.4884717552291973
1134.3,188.78960762643064,-1.4384104327405394,1.4884204233867595
1134.4,188.78434272209458,-1.4383086511249796,1.4883692867035
1134.5,188.77907936996417,-1.4382074286610558,1.4883183464409646
1134.6,188.77381756795492,-1.43810676919025,1.4882676038737939
1134.7,188.76855731396827,-1.4380066765940467,1.4882170602900058
1134.8,188.76329860589402,-1.4379071547942266,1.4881667169909585
1134.9,188.75804144160776,-1.437808207753592,1.4881165752917709
1135.0,188.75278581897274,-1.4377098394762555,1.4880666365213435
1135.1,188.74753173583736,-1.4376120540084867,1.4880169020225191
1135.2,188.74227919003752,-1.4375148554390271,1.4879673731523875
1135.3,188.73702817939463,-1.4374182478996809,1.4879180512823946
1135.4,188.73177870171662,-1.4373222355660207,1.487868937798508
1135.5,188.72653075479633,-1.4372268226577292,1.4878200341014858
1135.6,188.72128433641305,-1.4371320134394008,1.487771341606986
1135.7,188.71603944433025,-1.4370378122210066,1.487722861745826
1135.8,188.71079607629818,-1.4369442233585572,1.4876745959641628
1135.9,188.70555423005098,-1.436851251254653,1.48762654572367
1136.0,188.70031390330743,-1.4367589003592105,1.4875787125018183
1136.1,188.69507509377084,-1.4366671751699491,1.4875310977919933
1136.2,188.68983779913,-1.4365760802331002,1.4874837031037758
1136.3,188.6846020170559,-1.4364856201442027,1.4874365299631513
1136.4,188.6793677452055,-1.4363957995484458,1.4873895799126409
1136.5,188.67413498121752,-1.4363066231416144,1.4873428545117244
1136.6,188.66890372271538,-1.4362180956707506,1.4872963553367955
1136.7,188.66367396730487,-1.4361302219346317,1.4872500839817548
1136.8,188.65844571257554,-1.4360430067847856,1.4872040420577743
1136.9,188.6532189560988,-1.435956455125911,1.4871582311939953
1137.0,188.64799369542956,-1.4358705719168245,1.4871126530374998
1137.1,188.64276992810346,-1.4357853621710914,1.4870673092536246
1137.2,188.63754765163992,-1.435700830957874,1.4870222015262262
1137.3,188.63232686353885,-1.4356169834025398,1.4869773315579355
1137.4,188.62710756128217,-1.4355338246876048,1.4869327010703937
1137.5,188.6218897423319,-1.4354513600533867,1.486888311804564
1137.6,188.61667340413314,-1.4353695947990424,1.486844165520958
1137.7,188.61145854410947,-1.4352885342829966,1.486800263999884
1137.8,188.60624515966626,-1.4352081839241908,1.486756609041782
1137.9,188.6010332481879,-1.4351285492026498,1.4867132024675251
1138.0,188.5958228070395,-1.4350496356604865,1.4866700461186126
1138.1,188.59061383356544,-1.4349714489026357,1.48662714185753
1138.2,188.58540632508868,-1.4348939945979693,1.486584491568048
1138.3,188.58020027891249,-1.4348172784799431,1.4865420971554812
1138.4,188.57499569231723,-1.4347413063477577,1.4864999605470708
1138.5,188.56979256256213,-1.434666084067074,1.4864580836921515
1138.6,188.56459088688501,-1.4345916175710993,1.4864164685626708
1138.7,188.55939066250014,-1.4345179128616172,1.4863751171533128
1138.8,188.5541918865999,-1.4344449760097489,1.486334031482035
1138.9,188.5489945563541,-1.4343728131572049,1.4862932135901894
1139.0,188.5437986689078,-1.4343014305171726,1.4862526655429864
1139.1,188.53860422138396,-1.4342308343752792,1.4862123894298225
1139.2,188.53341121088013,-1.4341610310909023,1.4861723873646608
1139.3,188.52821963447045,-1.4340920270979884,1.486132661486262
1139.4,188.52302948920354,-1.4340238289062675,1.4860932139587826
1139.5,188.51784077210306,-1.4339564431023557,1.4860540469718524
1139.6,188.51265348016767,-1.4338898763508747,1.486015162741227
1139.7,188.50746761036956,-1.4338241353956094,1.4859765635089386
1139.8,188.50228315965472,-1.4337592270607002,1.4859382515439468
1139.9,188.49710012494293,-1.433695158251772,1.4859002291422765
1140.0,188.49191850312565,-1.4336319359572485,1.4858624986275133
1140.1,188.48673829106832,-1.4335695672495117,1.4858250623513423
1140.2,188.48155948560742,-1.4335080592862313,1.4857879226938304
1140.3,188.47638208355147,-1.4334474193115212,1.4857510820638034
1140.4,188.47120608167992,-1.433387654657406,1.4857145428995189
1140.5,188.46603147674313,-1.4333287727450719,1.4856783076687905
1140.6,188.4608582654622,-1.4332707810861876,1.4856423788697248
1140.7,188.45568644452698,-1.4332136872843433,1.4856067590310602
1140.8,188.4505160105979,-1.43315749903644,1.4855714507125508
1140.9,188.44534696030354,-1.4331022241340885,1.4855364565055973
1141.0,188.44017929024105,-1.4330478704651037,1.4855017790336935
1141.1,188.43501299697562,-1.4329944460149722,1.4854674209527547
1141.2,188.42984807703968,-1.432941958868392,1.4854333849519596
1141.3,188.42468452693268,-1.4328904172107497,1.4853996737538797
1141.4,188.4195223431203,-1.4328398293297158,1.4853662901152835
1141.5,188.4143615220342,-1.432790203616865,1.485333236827549
1141.6,188.4092020600714,-1.4327415485693278,1.4853005167172686
1141.7,188.4040439535936,-1.4326938727913414,1.485268132646617
1141.8,188.39888719892656,-1.4326471849960696,1.4852360875142432
1141.9,188.3937317923598,-1.4326014940072,1.4852043842555545
1142.0,188.38857773014558,-1.432556808760838,1.4851730258434055
1142.1,188.38342500849924,-1.4325131383071217,1.4851420152887571
1142.2,188.37827362359707,-1.432470491812237,1.4851113556411617
1142.3,188.37312357157694,-1.432428878560084,1.485081049989434
1142.4,188.3679748485375,-1.4323883079543582,1.4850511014623606
1142.5,188.36282745053742,-1.432348789520319,1.4850215132292206
1142.6,188.35768137359383,-1.4323103329068037,1.484992288500485
1142.7,188.35253661368378,-1.432272947888361,1.4849634305285155
1142.8,188.34739316674037,-1.4322366443670618,1.4849349426082026
1142.9,188.34225102865628,-1.432201432374783,1.484906828077739
1143.0,188.3371101952784,-1.432167322075221,1.4848790903192035
1143.1,188.3319706624107,-1.432134323766118,1.4848517327593873
1143.2,188.32683242581226,-1.4321024478814357,1.4848247588705057
1143.3,188.3216954811961,-1.432071704993683,1.4847981721708694
1143.4,188.31655982422848,-1.4320421058160622,1.48477197622578
1143.5,188.3114254505288,-1.4320136612049847,1.4847461746483064
1143.6,188.3062923556687,-1.431986382162324,1.4847207710998953
1143.7,188.30116053517042,-1.4319602798380098,1.484695769291385
1143.8,188.29602998450682,-1.431935365532317,1.4846711729838045
1143.9,188.2909006991,-1.4319116506986225,1.4846469859890954
1144.0,188.2857726743206,-1.4318891469458328,1.4846232121711962
1144.1,188.28064590548752,-1.4318678660410804,1.4845998554465951
1144.2,188.27552038786573,-1.4318478199124733,1.484576919785629
1144.3,188.27039611666703,-1.4318290206517659,1.4845544092130603
1144.4,188.26527308704706,-1.431811480517227,1.4845323278092162
1144.5,188.26015129410632,-1.4317952119365063,1.4845106797108865
1144.6,188.2550307328879,-1.4317802275095113,1.4844894691122572
1144.7,188.24991139837732,-1.4317665400114492,1.4844687002659336
1144.8,188.24479328550055,-1.4317541623958814,1.484448377484025
1144.9,188.23967638912396,-1.4317431077978136,1.4844285051390793
1145.0,188.2345607040528,-1.4317333895368862,1.484409087665231
1145.1,188.22944622503005,-1.4317250211206285,1.4843901295591846
1145.2,188.22433294673544,-1.4317180162477516,1.4843716353814282
1145.3,188.21922086378382,-1.4317123888115442,1.4843536097573196
1145.4,188.21410997072576,-1.4317081529034064,1.4843360573782136
1145.5,188.20900026204373,-1.4317053228162822,1.4843189830026522
1145.6,188.20389173215298,-1.4317039130483278,1.484302391457637
1145.7,188.19878437539924,-1.4317039383065449,1.484286287639688
1145.8,188.19367818605792,-1.4317054135106497,1.4842706765163263
1145.9,188.18857315833304,-1.4317083537968078,1.4842555631271672
1146.0,188.18346928635538,-1.4317127745217,1.484240952585356
1146.1,188.17836656418078,-1.4317186912663435,1.484226850078843
1146.2,188.1732649857906,-1.4317261198404292,1.4842132608717489
1146.3,188.16816454508745,-1.4317350762863905,1.4842001903058217
1146.4,188.1630652358972,-1.4317455768837213,1.4841876438017934
1146.5,188.15796705196408,-1.4317576381533332,1.4841756268609385
1146.6,188.15286998695146,-1.431771276862092,1.4841641450664143
1146.7,188.14777403443992,-1.431786510027439,1.4841532040849734
1146.8,188.1426791879249,-1.4318033549218967,1.4841428096684444
1146.9,188.13758544081588,-1.4318218290781217,1.4841329676552373
1147.0,188.13249278643454,-1.4318419502936217,1.4841236839721257
1147.1,188.1274012180133,-1.4318637366357905,1.484114964635935
1147.2,188.1223107286929,-1.4318872064471513,1.4841068157550106
1147.3,188.11722131152078,-1.431912378350455,1.48409924353124
1147.4,188.11213295945004,-1.4319392712541732,1.484092254261742
1147.5,188.1070456653377,-1.4319679043578941,1.4840858543406026
1147.6,188.10195942194136,-1.4319982971579865,1.4840800502609512
1147.7,188.0968742219188,-1.4320304694533843,1.4840748486166682
1147.8,188.09179005782545,-1.432064441351328,1.48407025610448
1147.9,188.08670692211174,-1.4321002332735713,1.4840662795259385
1148.0,188.0816248071226,-1.4321378659624662,1.4840629257893865
1148.1,188.07654370509394,-1.4321773604871508,1.4840602019121885
1148.2,188.07146360815076,-1.43221873825023,1.4840581150228562
1148.3,188.0663845083059,-1.4322620209942478,1.4840566723631736
1148.4,188.06130639745643,-1.4323072308084186,1.4840558812905076
1148.5,188.05622926738212,-1.4323543901357034,1.4840557492801276
1148.6,188.0511531097433,-1.4324035217797646,1.4840562839275997
1148.7,188.04607791607754,-1.4324546489122918,1.4840574929511046
1148.8,188.04100367779782,-1.432507795080532,1.484059384193985
1148.9,188.03593038619027,-1.4325629842147438,1.48406196562732
1149.0,188.03085803241055,-1.432620240636156,1.4840652453525356
1149.1,188.02578660748267,-1.4326795890649082,1.484069231603936
1149.2,188.02071610229402,-1.4327410546283041,1.4840739327516255
1149.3,188.01564650759533,-1.4328046628691282,1.4840793573041664
1149.4,188.01057781399538,-1.4328704397543506,1.4840855139115254
1149.5,188.00551001195976,-1.4329384116839472,1.4840924113680154
1149.6,188.00044309180646,-1.4330086054999014,1.4841000586153186
1149.7,187.99537704370394,-1.4330810484955396,1.4841084647454839
1149.8,187.9903118576677,-1.43315576842506,1.484117639004269
1149.9,187.98524752355618,-1.4332327935131404,1.4841275907941962
1150.0,187.98018403106846,-1.4333121524652164,1.4841383296781192
1150.1,187.9751213697403,-1.4333938744775616,1.4841498653823704
1150.2,187.97005952894077,-1.4334779892477392,1.4841622078005923
1150.3,187.96499849786883,-1.4335645269856008,1.4841753669969766
1150.4,187.95993826554965,-1.4336535184242927,1.4841893532102952
1150.5,187.95487882082955,-1.4337449948315808,1.4842041768574201
1150.6,187.94982015237406,-1.4338389880215414,1.4842198485374358
1150.7,187.94476224866352,-1.433935530366552,1.4842363790354545
1150.8,187.93970509798746,-1.4340346548096055,1.4842537793268002
1150.9,187.9346486884417,-1.4341363948768464,1.4842720605812842
1151.0,187.9295930079243,-1.434240784690564,1.4842912341672663
1151.1,187.92453804413006,-1.4343478589825704,1.4843113116564615
1151.2,187.91948378454705,-1.4344576531077444,1.4843323048280572
1151.3,187.9144302164506,-1.4345702030580911,1.4843542256738538
1151.4,187.9093773269,-1.4346855454772096,1.4843770864026864
1151.5,187.90432510273288,-1.4348037176749953,1.4844008994455913
1151.6,187.8992735305592,-1.4349247576428987,1.4844256774607343
1151.7,187.89422259675823,-1.4350487040695834,1.4844514333386585
1151.8,187.88917228747096,-1.4351755963569146,1.4844781802077538
1151.9,187.88412258859626,-1.4353054746365288,1.4845059314396023
1152.0,187.87907348578347,-1.4354383797866357,1.4845347006545995
1152.1,187.8740249644294,-1.4355743534497574,1.484564501727982
1152.2,187.8689770096689,-1.4357134380503114,1.4845953487956323
1152.3,187.86392960637147,-1.4358556768133128,1.484627256260228
1152.4,187.85888273913292,-1.4360011137831639,1.4846602387976637
1152.5,187.8538363922714,-1.436149793843264,1.4846943113634365
1152.6,187.84879054981752,-1.4363017627359906,1.4847294891993683
